"text";"created";"screenName"
"@FlaAteMorrer81 @PedroAlvesFer12 Não consigo responder a isso nem com a total euforia pelo momento que estamos vive… https://t.co/2lPpi7Aq0f";2019-12-17 23:28:42;"rogerioabs"
"@b_delaurentis @ESPNagora Concordo, gabigol acostumou mal esses jornalistas e eles esquecem que o time do Flamengo… https://t.co/UhK6adAFxB";2019-12-17 23:28:41;"israelslopes"
"@heyroletsgo É flamengo. Pourra!! Dale Dale Dale oooooh mengão do meu coração <U+2665><U+FE0F>";2019-12-17 23:28:41;"carouvieira"
"O menino la sala na hora do gol deu uma porrada na porta da sala, saiu e gritou no estoque : É FLAMENGO CARALHOOO..… https://t.co/uRapwQDObv";2019-12-17 23:28:31;"MarianeSantosd9"
"@brandonaen @FIFAcom @JRPalaciosChapa @Flamengo @Rayados @LFC Amigos do México, nós estaremos torcendo por vocês!";2019-12-17 23:28:30;"realErickSilva"
"Evento acontece de 10 a 12 de janeiro no Rio de Janeiro #MeiaHora

https://t.co/pumARfFfgl";2019-12-17 23:28:27;"meiahora"
"@kobi_gustavo O Flamengo na final";2019-12-17 23:28:25;"Pedro07mota"
"@lance_flamengo Embala para presente!";2019-12-17 23:28:24;"FABIANODEASSI19"
"@Jaugustod1 Hospital Miguel Couto nao fica próximo ao Flamengo?";2019-12-17 23:28:24;"BrCostaBr"
"FLAMENGO PASSOU BONITO DE VIRADA
FIZ UMA PROVA TRANQUILA E PASSEI NA ULTIMA MATERIA QUE FALTAVA
VI A NATHASHA
FUI N… https://t.co/J0pmbpKUFj";2019-12-17 23:28:22;"whoitxgee"
"@augustoemil Pelo que fiquei sabendo em torno de 20 milhões resolve tudo, valor hoje para o Flamengo é troco, estam… https://t.co/c1l51PITNN";2019-12-17 23:28:21;"mpaolielo1"
"e eu q fui ficar com um menor e ele estava com a blusa do vasco e com do flamengo e ficamos discutindo kkkkkk, foi o auge";2019-12-17 23:28:20;"debora15m"
"@diegoramos3007 Haha. Foi boa a resposta. Na verdade, eu nem acho que isso (a questão da visão continental) mude em… https://t.co/DGryi7ZzuY";2019-12-17 23:28:20;"OliveiraRafa"
"NINGUÉM tira esse título do flamengo repito NINGUÉM <U+0001F64F> https://t.co/gQBI8qp6Xy";2019-12-17 23:28:17;"claudixleite"
"Saiu vídeo novo corre lá #subscribe #motovlog #flamengo #entregadores #ifood #uberEats #rappi 
QUANTO GASTEI PARA T… https://t.co/DMOCVvHMmb";2019-12-17 23:28:17;"FabricioZyzz"
"SÓ AGORA TIVE TEMPO DE POSTAR: ISSO AQUI É FLAMENGO PORRA";2019-12-17 23:28:13;"Araaujo99"
"@lucassporpino_ pra secar o flamengo vc tem q no mínimo conhecer o flamengo, e vc parece q n conhece kkkkkkkkkkkkkk";2019-12-17 23:28:12;"BrunaKelmer"
"@ANDREZINHO2112 A próxima vai ser \"se o Flamengo jogar a Champions, vence de forma invicta\". Pode esperar!";2019-12-17 23:28:12;"maiaadv"
"@gcbellintani porque não tenta o lat. esquerdo Bruno Pacheco que jogou na Chapecoense? Precisamos de um lateral esq… https://t.co/tS9Jvo1zvR";2019-12-17 23:28:10;"kadubarbosa10"
"@SCI_Andrade @1982olavo @Cavalinho_CRF85 @Flamengo Chupa Série B !";2019-12-17 23:28:08;"diegogpa"
"Uma vez Flamengo, Sempre Flamengo <U+0001F3B6><U+2665><U+FE0F><U+0001F534><U+26AB> https://t.co/VwK92OWb0g";2019-12-17 23:28:06;"19Basiilio"
"A escalação do Flamengo no trending...  aturem";2019-12-17 23:28:05;"ceciliateles_"
"Critiquei tanto o Flamengo pra descobrir q tô apaixonada num flamenguista <U+0001F644><U+0001F60D>";2019-12-17 23:28:05;"kizkur_"
"@PaparazzoRN Tá rolando um papo aqui no TT que o Gomis entrará em pauta de negociação pro Flamengo a Pedido de Jorg… https://t.co/rVnpbhSPPM";2019-12-17 23:28:02;"DelliriumGamer"
"@ThiagoTrianni @Paullinhagms @giuliachagass @Thata_Frozen @alissongfbpa_ @LibertadoresBR @Libertadores @Flamengo… https://t.co/w0EetpWSYi";2019-12-17 23:28:01;"JouJouFazSol"
"Depois do desempenho do nosso @Flamengo este ano, certamente você conhece alguém que está precisando desse remédio.… https://t.co/cBjJyqTJGO";2019-12-17 23:27:58;"ricardoleblond"
"@VH_Wolf @VelascoRafa87 @RicaPerrone Falem o que quiserem, EBM está imortalizado na história do Flamengo.
Landim TB… https://t.co/Mle29a4cnj";2019-12-17 23:27:53;"Paulo_PRLN"
"@RegisGisah @pedrocertezas Fez a melhor escolha possível, quando eu era criança, a primeira lembrança que eu tive f… https://t.co/MiAxO4KVln";2019-12-17 23:27:53;"45milhoes"
"@JoannaRomano5 @Richyfeet Chateada que só a torcida do Flamengo pra ter acesso à vídeos maravilhosos de vcs dois <U+0001F620>";2019-12-17 23:27:44;"melbolsoni"
"Vexame foi o Flamengo vencer com gol e participação decisiva do Bruno Henrique, que era pra ter sido expulso ainda… https://t.co/Q9HpcDMjt0";2019-12-17 23:27:42;"rogeriovin"
"@notavel é uma jogada inteligente que aproveita o posicionamento da defesa do Flamengo. Zidane aproveitou do mesmo… https://t.co/Vv15Luq0Nd";2019-12-17 23:27:36;"g_dufrayer"
"@GalaoNews Kkkkkkkkkkkkkkkkkk atleticano zuando o flamengo os cara acham que sao grande  quase 50 anos sem ganhar u… https://t.co/QkoULLuhkU";2019-12-17 23:27:36;"Ld88791396"
"@rafinha_tz Mano, aonde eu tava assistindo o jogo passou o primeiro tempo na Globo, no segundo os cara botaram no S… https://t.co/IItXroOiNA";2019-12-17 23:27:33;"santoshelinho"
"nossa e hj eu tava de boa na praia e do nd começou mó gritaria e barulho de bomba

era SÓ o gol do flamengo. (acont… https://t.co/wJv1hpunIc";2019-12-17 23:27:21;"fesalvess"
"@marilaruiz e @piperno comentaram a queda de rendimento do lateral Filipe Luis, do Flamengo, por conta da sequência… https://t.co/KCETPwTUkW";2019-12-17 23:27:19;"bandsports"
"Sinceramente, se eu for pra cloud sábado e o Flamengo ganhar do Liverpool eu vou chegar em casa carregado KKKKKKKKKKK";2019-12-17 23:27:18;"JXAX_08"
"Se flamengo ganha tudo em cima da hora, pq eu não conseguiria ?

Acredite no seu potencial, comece a estudar só no final do ano";2019-12-17 23:27:10;"carolindavs"
"Vai tomar no cu 
Se o Flamengo for campeão mundial no dia da minha formatura 
Vai ser o dia perfeito pra entrar em… https://t.co/B0gSYwqbfM";2019-12-17 23:27:08;"Edson86735247"
"@FoxSportsBrasil Rindo até o @Flamengo perder o mundial! Kkkk";2019-12-17 23:27:08;"CmoreiraRicardo"
"olha Jorge Jesus eu n sei o que vc fala pro time do Flamengo sempre voltar melhor, mas tô afim se saber pq vai que dá certo aqui";2019-12-17 23:27:07;"Stylacrado"
"Ak do flamengo muito barulhenta";2019-12-17 23:27:03;"jovemzn"
"lembro da epoca q eu só via o Flamengo jogando copa do brasil/brasileirão,e quando ia pra libertadores era eliminad… https://t.co/Bx0Zthyais";2019-12-17 23:26:59;"drayareturn"
"Jogadores do Santos davam como certo a vitória, subestimaram o Barcelona e tomaram um chocolate, os jogadores do Fl… https://t.co/Ll4DGQdYQc";2019-12-17 23:26:51;"jonhsantos06"
"@IgorMontiel @Flamengo Pois é... essa é a realidade!";2019-12-17 23:26:51;"Vipsilva"
"@nanebarros_ MEU DEUS O QUE O FLAMENGO NÃO FAZ <U+0001F62F>";2019-12-17 23:26:50;"zaac_alves"
"O Flamengo ganha a Libertadores de maneira histórica, ganha o campeonato Brasileiro com pontos SOBRANDO pro 2° colo… https://t.co/Zb51OdB5ih";2019-12-17 23:26:44;"darth_paulinho"
"<U+0001F534><U+26AB><U+FE0F><U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6>
O time Arabe estudou bem o @Flamengo.
A jogada do Ríver, foi ensaiada pelo Al-Hilal.
Esse buraco na área e… https://t.co/wza9kfrbeU";2019-12-17 23:26:43;"hluizt"
"@Flamengo @EuclidesFla Isso é mt Flamengo";2019-12-17 23:26:38;"Flanatica81"
"É muito bom ser flamengo!! <U+0001F60C><U+0001F5A4><U+2764>";2019-12-17 23:26:37;"ThaynaMartins95"
"Algumas pessoas não entendem uma simples manchete, querem matar o cara porque ele escreveu o obvio FLAMENGO EVITOU… https://t.co/NJgKK1qpGo";2019-12-17 23:26:37;"Fabio_Ferro_X"
"Galvão é flamengo pra caralho, não digo isso por que ele assumiu no bem amigos, é só ver as narrações nos jogos do… https://t.co/znCD58hlnw";2019-12-17 23:26:33;"maurayann"
"Eu acho tão linda bebês e crianças com roupinha do flamengo quando tiver filho vou colocar nos meus https://t.co/VXZsF5FpKI";2019-12-17 23:26:26;"rafaelllacrf"
"A real eh q mesmo o time do Liverpool sendo incrivelmente forte eu to com medo de eles perderam pro Flamengo";2019-12-17 23:26:22;"JoaoBertoldi13"
"@radiopachola Fiquei sabendo que o Flamengo quer ele";2019-12-17 23:26:18;"DellSoares2"
"Esperando os concorrentes que o gigante flamengo vai atropelar em 2020
#LibertadoresFOXSports";2019-12-17 23:26:15;"itadanasouza"
"@kaio1209 @Recibo_CRF E fico surpreendido como os clubes sul americanos só pensa na final. Inter, Galo, Corinthians… https://t.co/DAOx5Gcr6A";2019-12-17 23:26:15;"kcasasanta"
"@Vonderhoff @S4C3R1_ @LibertadoresBR @Flamengo @AthleticoPR Chape??? Que eles negligenciaram combustível, você real… https://t.co/tCw5mFljrx";2019-12-17 23:26:14;"NandolopesCRF"
"@Mateus_crf9 Além de ter sido um monstro de jogador é um ser humano maravilhoso! Respeita o Flamengo e tem um amor… https://t.co/mXZxebYNJ1";2019-12-17 23:26:14;"BiaFla2016"
"Conversa de mesa de bar:

Me perguntaram:

\" Se o Flamengo ganhar o mundial, te encontro onde?\"

 Eu : \"Não encontr… https://t.co/9kwD48ycb8";2019-12-17 23:26:12;"wcsoares"
"se fosse em janeiro seria abel road https://t.co/cmB7Q82F8e";2019-12-17 23:26:09;"onemathluiz"
"E a @JoannaRomano5 que fez um twitter só pra postar o vídeo do @Richyfeet  torcendo pro Flamengo?";2019-12-17 23:26:08;"melbolsoni"
"@sergi0jr @Flamengo Ah sim, entendi. Tomara que sábado ele entenda que pedalar não é drible também. Kkkk";2019-12-17 23:26:07;"DAscheroff"
"NÓS SOMOS O FLAMENGO https://t.co/N7vSadWkg2";2019-12-17 23:25:59;"JuniorMatosTJF"
"praia, bronze, cerva gelada e o melhor: flamengo na final do mundial 

valeu mundão, gratidão!!!!!!<U+2728><U+0001F499>";2019-12-17 23:25:58;"jessicaramox"
"me da um odio dessas pessoas no meu status torcendo pro flamengo que eu sei que viraram flamenguistas há 1 mês atrá… https://t.co/4pq2lPLl03";2019-12-17 23:25:54;"rklein013"
"Depois que o Flamengo fez com o River eu parei de duvidar desse time do Jorge Jesus. Tanto que hoje eu sabia que co… https://t.co/xKyjuXckUG";2019-12-17 23:25:53;"Sihdney"
"@FelipeCor12 @LibertadoresBR @Flamengo @SaoPauloFC @JuniorClubSA @ClubDefensayJus Não pode ter mais de dois do mesmo país.";2019-12-17 23:25:51;"William91Duarte"
"@ApolloCRF81 @galgocarp @agustcn @alespian11 @2010MisterChip E bateram pra caralho Qd não conseguiam segurar o Flam… https://t.co/jrqtbDfJHp";2019-12-17 23:25:50;"SagatFLA"
"Linda essa que eu usei o Flamengo pra puxa assunto";2019-12-17 23:25:34;"albt15n"
"Será que é o msm que me deve <U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F>não pediu dinheiro emprestado, mas aposto cmg Flamengo e bascu e até hj n me pago… https://t.co/VCtOxrWUrI";2019-12-17 23:25:34;"ISMAELDAVITJF"
"Isso aqui é Flamengo!!!!!!!!!!!!";2019-12-17 23:25:33;"patrick_1972"
"@galvaobueno Também com uma narração dessa, tinha que dar Flamengo na final da Copa do Mundo de Clubes da FIFA de 2019 <U+2764><U+FE0F><U+0001F5A4>";2019-12-17 23:25:33;"Furxcao"
"@Pkdellas No Flamengo com a 10 e com a faixa obviamente ele teria que ser cobrado. Muita das vezes ele levou nós de… https://t.co/PEKEqEreBR";2019-12-17 23:25:32;"peixejoga10"
"@RMPoficial Existe a imprensa de Itaquera. São jornalistas paulistas, mineiros, gaúchos e tambem cariocas. Em comum… https://t.co/i1inZL6xh9";2019-12-17 23:25:30;"AndrRabello1"
"@ama_leonardo @FoxSportsBrasil sim, mas é todos os programas da @FoxSportsBrasil é assim ninguem aguenta mais é pal… https://t.co/eBKblI1zgO";2019-12-17 23:25:27;"contestador008"
"@williamespn William boa noite. Quando Luxemburgo técnico do Flamengo perdeu para o Galo na copa do Brasil de 4 x 1… https://t.co/NuHupCzR12";2019-12-17 23:25:22;"Edmilso42910023"
"@crfthiago87 @Pkdellas Busca lá po, pegava Flamengo x ninguém";2019-12-17 23:25:19;"rdsantos007"
"@ViniciusMaruche @Gigantecassio12 @globoesportecom que o Flamengo estava desgastado.";2019-12-17 23:25:05;"jeffsaraivaa"
"O Flamengo é Seleção https://t.co/ZQv4bOJpo0";2019-12-17 23:24:59;"Px_Rick1"
"quando o time lá que eu não sei o nome fez gol no flamengo uma parte de mim desanimou dms mas aí no segundo tempo seu tudo certo <U+0001F64C><U+0001F3FB>";2019-12-17 23:24:59;"chaduzinhaa"
"Cheguei em casa sendo recepcionada com o pai berrando de feliz kkkk é o FLAMENGO PORRAA <U+0001F645><U+200D><U+2642><U+FE0F><U+0001F645><U+200D><U+2642><U+FE0F><U+0001F645><U+200D><U+2642><U+FE0F>";2019-12-17 23:24:58;"Andriellymede12"
"@pequenagardenal Flamengo tá na final que será no sábado às 14:30";2019-12-17 23:24:56;"claudiomirosam"
"@MM_CRF81 @rufaje @HernaneBrocad0r Olha os números da Final da Libertadores, até hj os caras tentam emplacar a idei… https://t.co/1fTExTCsIi";2019-12-17 23:24:56;"LinoFidelis"
"O nível de RECALQUE do arco-íris no Twitter centuplica em dia de jogo do @Flamengo. O FlumiFogodaGama se fudeu de novo haha";2019-12-17 23:24:51;"claudiopeixoto"
"@d_silva98 pse, um dos 5 melhores da premier league. agora vai falar que a maioria n tava contra o teu time? favori… https://t.co/2MkKpg2Al3";2019-12-17 23:24:48;"EishylaJulio"
"Se o Flamengo me pagar, eu torço. Caso contrário, you neeeever walk aloooneeee https://t.co/6fxLzTnsFV";2019-12-17 23:24:40;"theviniprado"
"Hoje foi somente uma tremida. Vexame mesmo o Flamengo vai dar contra o Liverpool.";2019-12-17 23:24:40;"rogeriovin"
"Vai toma no cuuu, não tem como ficar triste nessa terça feira! Te amo Flamengo <U+2665><U+FE0F>";2019-12-17 23:24:38;"lutavc"
"@folha A Folha de S. Paulo é o seu maior inimigo! Hoje o Placar UOL só me mandou o alerta do gol do Al Hilal. E não… https://t.co/3sH2WssAdr";2019-12-17 23:24:35;"CaEduCV"
"hoje cedo na van a mulher gritando gol, falando \"AQUI É FLAMENGO\" aí passou 2 minutos ela virou pra amiga e pergunt… https://t.co/esgQwdvsn7";2019-12-17 23:24:34;"juanzinnffc"
"@Miltonneves Ninguém tira esse título do Flamengo";2019-12-17 23:24:33;"spfc_rc1"
"O público hoje no Khalifa International Stadium (foto), em Doha (Catar) para Flamengo 3 x 1 Al-Hilal foi de apenas… https://t.co/I3s016XAc3";2019-12-17 23:24:27;"AlfredoPossas"
"São Paulo não vai muito longe, mas foi o único time que o Flamengo não venveu no Brasileirão#LIBERTADORESFOXSPORTS";2019-12-17 23:24:18;"Marcio760820"
"Liverpool, nunca te pedi nada, faz aquele favorzão pra nós https://t.co/OuJUBuQ7qe";2019-12-17 23:24:12;"giovanaolah"
"Golaço...a cara do Flamengo. https://t.co/kNnParwHX7";2019-12-17 23:24:09;"Ribeiro73532225"
"NÃO PODE RIR! com Sósias do FLAMENGO (Gabigol, Jorge Jesus, Bruno Henriq... https://t.co/8StfvTaJod via @YouTube";2019-12-17 23:24:07;"FlaAteMorrer81"
"E mais uma coisa : a Final ainda não e Flamengo x Liverpool de fato , o Liverpool ainda joga a Semifinal e apesar d… https://t.co/tdnGg0b8PA";2019-12-17 23:24:06;"paris_D1999"
"Flamengo tá na final do mundial e eu Vou beber até o cu fazer bico e fodasse.
 Claudinho tá mec";2019-12-17 23:24:03;"gilviana_"
"HAHAHAHA liverpool vai com força máxima pro mundial, Flamengo que feche as portas";2019-12-17 23:24:02;"duda_testa"
"Ei ei, o Al Hilal é um time bem treinado, organizado e que fez um bom jogo.

Só!

Não transformem numa máquina de j… https://t.co/XVsLxzOwYI";2019-12-17 23:24:01;"fernandobado"
"@wilsonwitzel O Flamengo é o Flamengo, RJ é o caralho. E vc é um traidor imoral.";2019-12-17 23:23:56;"FelipeVi100te"
"@Ingressodofla Eu assisto todos os jogos com a camisa do Flamengo
No primeiro tempo estava sem pois as que eu tenho… https://t.co/fNHbIVIczx";2019-12-17 23:23:56;"arrwscaetta"
"@PabloMV5 @deycksom1 @Flamengo @RCaio03 tem que corrigir posicionamento. O lado esquerdo está vulnerável. Não dê ca… https://t.co/uQU0Omr8vb";2019-12-17 23:23:49;"Zicaocamisa10"
"Do nada todo mundo virou torcedor do flamengo";2019-12-17 23:23:46;"voceEmeutchan"
"Vai tomar no cu. ISSO AQUI É FLAMENGO CARALHO. QUE VENHA ESSE TIMECO https://t.co/JbhUsXlKwV";2019-12-17 23:23:43;"Karaelift"
"@JuniorSrn6 @UOLEsporte Flamengo é time por acaso?";2019-12-17 23:23:41;"garbi_bruno"
"@galvaobueno @BastidoresFla O Flamengo me fez amar a narração do Galvão novamente! Kkk
A culpa nunca foi sua, Galvã… https://t.co/LlsqU2YnAf";2019-12-17 23:23:41;"victorribeirocp"
"@JrTenrio1 @Flamengo @R13_official Hshshshhshshsh da licença se nem time tem , vai vim forte para Guanabara chora fogo ?";2019-12-17 23:23:41;"GBTOME07"
"Flamengo campeão mundial, anotem!";2019-12-17 23:23:32;"Amarall94"
"Esse é o ano do Flamengo!! <U+0001F970><U+2764><U+FE0F><U+0001F5A4>";2019-12-17 23:23:28;"euvivinha"
"Flamengo fechará 2019 com faturamento de R$800 milhões em caixa, com expectativa de superar R$1 bilhão em 2020. Fic… https://t.co/Vh248xiTs2";2019-12-17 23:23:26;"augustoemil"
"O Flamengo tá Perigoso
Tá Atropelando Tudo que vê 
Pela Frente.<U+0001F631><U+0001F602>";2019-12-17 23:23:25;"DiNHoAyaLa"
"Agora imagina o dia 21 de novembro de 2020 o Maracanã lotado, pintado de vermelho e preto é Flamengo sendo campeão… https://t.co/8O5PqbtVoa";2019-12-17 23:23:22;"NunesPedro001"
"@GelmiresCastro Resumo: 2020 será do Flamengo de novo";2019-12-17 23:23:21;"MarcMrcio"
"Acabaram de tentar me atropelar pq eu estou com a camisa do Flamengo, um ônibus azul desses executivos que vai pro… https://t.co/EmVicKTR1H";2019-12-17 23:23:20;"maatheus_rj"
"Mds Flamengo sem palavras........";2019-12-17 23:23:16;"JairAlves0511"
"O que meu coração não aguenta é essa mania do flamengo de matar os secadores do coração, essa  ousa de 1 gol pra de… https://t.co/Zig5N6AAZU";2019-12-17 23:23:15;"luizejani"
"@GiorgiandeA A la , o Arraaxxxca não ta ligado ainda ...
O Flamengo é seleção porra !";2019-12-17 23:23:15;"Dan_Casquel"
"Eu fiquei cantando música só Flamengo o dia TD kkkkkk os meninos teve q aturar";2019-12-17 23:23:12;"Evaa_crf"
"@contestador008 @FoxSportsBrasil Isso porque o Flamengo tá na final do Mundial... Vai crefisa";2019-12-17 23:23:03;"ama_leonardo"
"@FlaRei_1895 @storiesdofla Deu pra ver que a camisa era do Flamengo. Era o mínimo, né? rs";2019-12-17 23:22:58;"RabelloCRF"
"Quando os jogares ouvem essa música em certos momentos do jogo e dependendo das circunstâncias, eles dão mais vida… https://t.co/3D954EOYjp";2019-12-17 23:22:58;"forelha93"
"\"ain, sentiria vergonha de passar sufoco do Al-Hilal\". Blz, mas se fosse tão fácil assim pq não era teu time que es… https://t.co/vYxQ2yfiyc";2019-12-17 23:22:58;"biaaaaa_mf"
"@Miltonneves Achou que o Flamengo ia perder né cabeção <U+0001F92D> seu seca pimenteira <U+0001F605>";2019-12-17 23:22:55;"raphaelpawlows1"
"Nem, dois mil mulambos foram ver o clube do, coração kkkkkkkkk torcida do flamengo nunca será igual a fiel que colo… https://t.co/LIgCD2s3lF";2019-12-17 23:22:52;"Danielc01030556"
"Esse Mito sabe muito o que é ser Flamengo <U+0001F534><U+26AB><U+FE0F> https://t.co/7Bgc5fZtWo";2019-12-17 23:22:52;"Rodriigo15"
"@kaio1209 @Recibo_CRF Outra coisa é virar o jogo em um time tecnicamente muito inferior ao Flamengo. Parabéns ao Té… https://t.co/qvB1G4rF7Z";2019-12-17 23:22:51;"kcasasanta"
"@desimpedidos Porra kkkkk
Flamengo jogou mal pra crl";2019-12-17 23:22:50;"ThiagoUchoa95"
"@Thiaguinhooo235 @CaetanoAvila4 @luangabri88 @FIFAcom @Flamengo @Alhilal_EN @GinersonL Sim burro, eu acabei de resp… https://t.co/8hML691XBy";2019-12-17 23:22:49;"Joaopompeu__"
"Tem que ser muito filho da puta p não admitir a importância do Diego Ribas p Flamengo. É a camisa 10 da Gávea.";2019-12-17 23:22:43;"brunofriza"
"Se tá ruim pra vc , imagina o Cuéllar que perdeu de ganhar a Libertadores , brasileirão e tá sendo eliminado pelo F… https://t.co/Z7SrhksWpj";2019-12-17 23:22:41;"beto_bullgari"
"@CavalinhodoCAB @Magnocorrea1895 Chamam a gente de \"macaco\" e são favorecidos em jogos contra esses próprios brasil… https://t.co/z3Ep7aBNjo";2019-12-17 23:22:38;"Ricardo_1st"
"Gnt, eu acho q já tá td comprado e Flamengo vai ganhar a merda toda..
<U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>";2019-12-17 23:22:36;"JoiceDuarte2"
"@RCaio03 @Flamengo @crisandujar Monstro sagrado";2019-12-17 23:22:36;"DouglasFerrrei5"
"mas estamos na mesma sintonia e realizados na mesma intensidade, isso que vale.. logo mais tudo se acerta, isso aqui é Flamengo!";2019-12-17 23:22:34;"thanthanbastos"
"Só o Flamengo msm pra me fazer derramar em plena terça-feira";2019-12-17 23:22:33;"tevxl"
"Apoiamos o Flamengo em todo o canto do Mundo... <U+26AB><U+0001F534><U+26BD><U+0001F44F><U+0001F3FF> https://t.co/nTR83cWLem";2019-12-17 23:22:31;"luizmdnc"
"@Luciano28587659 @joaoguilhermfox @Flamengo Impressionante como vascaíno não faz a menor questão de disfarçar o rec… https://t.co/FkJhqkUyhA";2019-12-17 23:22:28;"MauUfrj"
"cadê o rafinha x tudo https://t.co/cBGZiRe1OY";2019-12-17 23:22:25;"xexelcrf"
"@Flamengo Dá uma passadinha na Vila para refrescar a memória";2019-12-17 23:22:23;"andrescazufka"
"Foda-se o natal o Flamengo tá na final";2019-12-17 23:22:22;"wesleychinna"
"Davi tá deitado assistindo jogo do flamengo,pela décima vezzzzzzzz";2019-12-17 23:22:21;"maetamiak"
"@Marlosmoc @joaoguilhermfox @Flamengo Mais um multirebaixado chorando <U+0001F62D>";2019-12-17 23:22:20;"garridocunha"
"@Leandro5657 @CentralFoxBR @RedeGlobo A <U+0001F4FA> representa 30% do faturamento do Flamengo! Se informe";2019-12-17 23:22:20;"BiaFla2016"
"Vou vou ter que usar a camisa do Flamengo na virada, pra ver se meu ano seja melhor kkkkkkkk";2019-12-17 23:22:13;"Henrickboldrini"
"Flamengo https://t.co/BoU86TBkVI";2019-12-17 23:22:11;"Lanzin51"
"@ESPNagora Vou contar a real par vocês, na final da Libertadores o Flamengo perdia e eu coloquei a camisa do Flamen… https://t.co/ejLo7KJnNo";2019-12-17 23:22:11;"Percy_DC"
"@Flazueiro 1x0 flamengo aos 42 do segundo tempo.";2019-12-17 23:22:07;"denysommm"
"@evaristo_macedo @Eduardo_MB Meu total respeito a sua história no @Flamengo e fora dele.";2019-12-17 23:21:51;"rogerioabs"
"@vitorlimafla90 Quando o Flamengo tá na boa ele é bom!";2019-12-17 23:21:48;"LimaNathCrf"
"@joaomessina Você não acha que por ele ter sua zona de conforto em não jogar como sendo o carregador pode ser um po… https://t.co/Otddmo63B1";2019-12-17 23:21:46;"pedraumzao"
"crlh irmão o meu flamengo tá na final do mundial de clubes e eu não consigo acreditar ainda q aquele clube q aprend… https://t.co/hMY5NdtIDN";2019-12-17 23:21:43;"thanthanbastos"
"@brunobaesso55 @AllanLGarcia @Flamengo Gol à Flamengo.";2019-12-17 23:21:43;"negao_marcos"
"@Flamengo A MAIOR, E MELHOR TORCIDA DO MUNDO... A NAÇÃO É DEMAISSSSS <U+0001F929><U+0001F534><U+26AB>";2019-12-17 23:21:40;"RubroNegro_CRF7"
"@kaio1209 @Recibo_CRF Cara, você pode marcar achando que tô secando, não me importo se o Flamengo ganhar, não muda… https://t.co/TxuBg3xYbU";2019-12-17 23:21:40;"kcasasanta"
"Flamengo na final do MUNDIAAAALL PORRAA";2019-12-17 23:21:37;"CauaRipper"
"#LibertadoresFOXSports parabens @FoxSportsBrasil   excelente programa um programa de 1 hora que fala 10 minutos de… https://t.co/fSb4ada3s2";2019-12-17 23:21:35;"contestador008"
"Cara tenho isso também... Esse ano comprei uma camisa azul do Flamengo (aquele modelo 3 antigo)... Todas as vezes q… https://t.co/Uo0KubShOS";2019-12-17 23:21:34;"bsouzadev"
"@SCI_Andrade @Cavalinho_CRF85 @Flamengo Tudo bem por aí? Seca mais que tá pouco!!";2019-12-17 23:21:33;"CalvanoPaula"
"@mafe_iam poxa amiga olha pra minha cara de quem não seca o flamengo";2019-12-17 23:21:30;"anapereiraa_"
"Uma VERDADE NO @Flamengo hoje: Gérson não está jogando NAAAAADA!! <U+0001F612>
Uma CONSTATAÇÃO: Diego Ribas merece ser TITULAR… https://t.co/CwPo95FSZE";2019-12-17 23:21:24;"LenlsonAraujo"
"@HernaneBrocad0r @bibianabolson Essa moça cada vez cai mais a máscara uma bairrista péssima profissional, que o… https://t.co/vGtfTENBWN";2019-12-17 23:21:23;"sandro_nanda"
"O Flamengo recebe é pouco de cota de tv https://t.co/yCwN07hCgl";2019-12-17 23:21:20;"JVtuita"
"@naotafacilprang @brenoamaro @gabibianco Todo dia é dia de ser Flamengo";2019-12-17 23:21:18;"escuerzo"
"@JornalOGlobo Essa notícia faz tanto sentido como dizer: “pela primeira vez na história, o Al Hilal perdeu para o Flamengo...”";2019-12-17 23:21:17;"silviotrindade"
"O Flamengo não fez proposta oficial por Orejuela. A ideia apresentada nas primeiras conversas com um dos representa… https://t.co/UWUZ8hQCcm";2019-12-17 23:21:15;"venecasagrande"
"Engraçado que essa é a taça do Flamengo. A taça da CONMEBOL tá em Doha kkkkkkkkkkkkj https://t.co/5eXR4mKD00";2019-12-17 23:21:12;"vitoriosouto"
"meu deus do céu gente vocês viram o cruzamento do meu lateral pro Bruno Henrique no segundo gol do Flamengo?

a precisão, a curva";2019-12-17 23:21:11;"romulocndl"
"Olha... https://t.co/ghzaneiRZ1";2019-12-17 23:21:09;"julio1fla"
"@LibertadoresBR Linda <U+0001F60D> o meu amigo @Flamengo  te pegou e quer dnv rs";2019-12-17 23:21:00;"oaskiarthur"
"E meu pai que me deu uma blusa do flamengo sendo que nao tenho time coitado";2019-12-17 23:21:00;"_amandaagomess_"
"Flamengo na final e eu tenho a namorada mais linda do mundo ! <U+2764><U+FE0F> Graças a Deus é minha <U+2764><U+FE0F><U+0001F64F> https://t.co/1isfSbwJdq";2019-12-17 23:20:58;"joaobueno13"
"Agora eu entendi o motivo dessa página odiar o Flamengo, o dono é um vascaíno  piroca <U+0001F602><U+0001F602><U+0001F602><U+0001F602> https://t.co/7B954ODrq1";2019-12-17 23:20:56;"RN_Silva00"
